N,N-grama,Freq,ratio,sentimiento
2,al vendedor,318,5.834862385321101,negativo
2,a llegado,350,5.833333333333333,negativo
2,devolver por,70,5.833333333333333,negativo
2,contacto y,67,5.826086956521739,negativo
2,la semana,387,5.819548872180451,negativo
2,no sirven,285,5.816326530612245,negativo
2,una unidad,61,5.809523809523809,negativo
2,que recibí,61,5.809523809523809,negativo
2,a recoger,55,5.7894736842105265,negativo
2,peor que,211,5.780821917808219,negativo
2,bastante mal,78,5.777777777777778,negativo
2,funcionaba y,75,5.769230769230769,negativo
2,ha podido,75,5.769230769230769,negativo
2,protector no,147,5.764705882352941,negativo
2,roto y,314,5.761467889908257,negativo
2,no coincide,144,5.76,negativo
2,cliente de,72,5.76,negativo
2,un mensaje,138,5.75,negativo
2,no llegó,227,5.746835443037975,negativo
2,principio muy,66,5.739130434782608,negativo
2,no voy,132,5.739130434782608,negativo
2,se hizo,66,5.739130434782608,negativo
2,primer uso,223,5.717948717948718,negativo
2,amazon me,277,5.711340206185567,negativo
2,y pone,57,5.7,negativo
2,vendedor y,416,5.698630136986301,negativo
2,no estoy,433,5.697368421052632,negativo
2,producto porque,202,5.690140845070423,negativo
2,otro producto,128,5.688888888888889,negativo
2,hace nada,182,5.6875,negativo
2,días no,145,5.686274509803922,negativo
2,meses ya,105,5.675675675675675,negativo
2,con amazon,312,5.672727272727273,negativo
2,meses la,99,5.6571428571428575,negativo
2,despega con,65,5.6521739130434785,negativo
2,mal no,288,5.647058823529412,negativo
2,mal que,310,5.636363636363637,negativo
2,estaba mal,62,5.636363636363637,negativo
2,nada son,62,5.636363636363637,negativo
2,precinto de,62,5.636363636363637,negativo
2,del de,59,5.619047619047619,negativo
2,las semanas,87,5.612903225806452,negativo
2,días después,129,5.608695652173913,negativo
2,ni una,297,5.60377358490566,negativo
2,a enviar,84,5.6,negativo
2,se rompieron,126,5.6,negativo
2,a fallar,182,5.6,negativo
2,muy débil,112,5.6,negativo
2,le entra,56,5.6,negativo
2,ni un,436,5.589743589743589,negativo
2,pena porque,324,5.586206896551724,negativo
2,ni para,148,5.584905660377358,negativo
2,segundo dia,53,5.578947368421052,negativo
2,que haber,145,5.576923076923077,negativo
2,se a,184,5.575757575757576,negativo
2,solo no,78,5.571428571428571,negativo
2,me duró,206,5.5675675675675675,negativo
2,la mala,103,5.5675675675675675,negativo
2,dinero en,139,5.56,negativo
2,es asi,75,5.555555555555555,negativo
2,podido usar,50,5.555555555555555,negativo
2,las buenas,86,5.548387096774194,negativo
2,caja abierta,61,5.545454545454546,negativo
2,al servicio,61,5.545454545454546,negativo
2,devuelto por,119,5.534883720930233,negativo
2,fui a,83,5.533333333333333,negativo
2,unas veces,58,5.523809523809524,negativo
2,hablar con,69,5.52,negativo
2,facilidad no,91,5.515151515151516,negativo
2,de devolver,55,5.5,negativo
2,tiene fuerza,77,5.5,negativo
2,días el,88,5.5,negativo
2,devolvió el,96,5.485714285714286,negativo
2,pedido por,52,5.473684210526316,negativo
2,no cumplió,52,5.473684210526316,negativo
2,no repetiré,52,5.473684210526316,negativo
2,ha empezado,161,5.4576271186440675,negativo
2,me an,60,5.454545454545454,negativo
2,mala suerte,150,5.454545454545454,negativo
2,nada como,60,5.454545454545454,negativo
2,ha pasado,449,5.442424242424242,negativo
2,de tenerlo,87,5.4375,negativo
2,en fin,424,5.435897435897436,negativo
2,al abrirlo,130,5.416666666666667,negativo
2,no corta,92,5.411764705882353,negativo
2,se había,165,5.409836065573771,negativo
2,meses en,54,5.4,negativo
2,va y,54,5.4,negativo
2,pocos meses,140,5.384615384615385,negativo
2,mismo día,148,5.381818181818182,negativo
2,mismo no,113,5.380952380952381,negativo
2,sólo me,78,5.379310344827586,negativo
2,dijo que,110,5.365853658536586,negativo
2,se rompió,850,5.345911949685535,negativo
2,nada me,149,5.321428571428571,negativo
2,comprar a,117,5.318181818181818,negativo
2,gastos de,226,5.317647058823529,negativo
2,ya no,1834,5.315942028985507,negativo
2,me dijo,101,5.315789473684211,negativo
2,dos semanas,340,5.3125,negativo
2,no detecta,77,5.310344827586207,negativo
2,valorar el,69,5.3076923076923075,negativo
2,nada los,61,5.304347826086956,negativo
2,de garantía,98,5.297297297297297,negativo
2,dos veces,516,5.292307692307692,negativo
2,se despega,520,5.279187817258883,negativo
2,ponía que,150,5.2631578947368425,negativo
2,en malas,50,5.2631578947368425,negativo
2,no funcionaban,50,5.2631578947368425,negativo
2,vendedor en,50,5.2631578947368425,negativo
2,no entiendo,384,5.260273972602739,negativo
2,puedo valorar,176,5.253731343283582,negativo
2,devuelto porque,181,5.246376811594203,negativo
2,piezas no,97,5.243243243243243,negativo
2,igual no,76,5.241379310344827,negativo
2,hecho no,55,5.238095238095238,negativo
2,caja rota,89,5.235294117647059,negativo
2,al primer,157,5.233333333333333,negativo
2,tanto no,209,5.225,negativo
2,rompió el,175,5.223880597014926,negativo
2,no pude,216,5.204819277108434,negativo
2,pedido a,52,5.2,negativo
2,venía sin,91,5.2,negativo
2,una copia,65,5.2,negativo
2,a saber,109,5.190476190476191,negativo
2,muchos problemas,70,5.185185185185185,negativo
2,lo voy,267,5.184466019417476,negativo
2,lo envían,57,5.181818181818182,negativo
2,devolví y,114,5.181818181818182,negativo
2,rompe con,145,5.178571428571429,negativo
2,no lo,7321,5.1775106082036775,negativo
2,no sujeta,80,5.161290322580645,negativo
2,los chinos,129,5.16,negativo
2,compré pensando,67,5.153846153846154,negativo
2,se corresponden,67,5.153846153846154,negativo
2,ni la,273,5.150943396226415,negativo
2,me dijeron,211,5.146341463414634,negativo
2,abierto y,216,5.142857142857143,negativo
2,descripción pone,72,5.142857142857143,negativo
2,funciona el,262,5.137254901960785,negativo
2,pocas semanas,59,5.130434782608695,negativo
2,ya ha,105,5.121951219512195,negativo
2,sin cubrir,64,5.12,negativo
2,cuando he,64,5.12,negativo
2,buenos días,92,5.111111111111111,negativo
2,por todas,92,5.111111111111111,negativo
2,resultado no,69,5.111111111111111,negativo
2,un pedido,97,5.105263157894737,negativo
2,pensando que,222,5.103448275862069,negativo
2,compañía de,51,5.1,negativo
2,sin poder,56,5.090909090909091,negativo
2,menos mal,257,5.089108910891089,negativo
2,devolver porque,206,5.08641975308642,negativo
2,no pegan,89,5.085714285714285,negativo
2,en meses,99,5.076923076923077,negativo
2,he pedido,416,5.073170731707317,negativo
2,golpe en,71,5.071428571428571,negativo
2,no estaban,53,5.0476190476190474,negativo
2,no debe,53,5.0476190476190474,negativo
2,empezaron a,73,5.0344827586206895,negativo
2,una pena,1112,5.031674208144796,negativo
2,de cargar,168,5.014925373134329,negativo
2,tiene nada,323,5.007751937984496,negativo
2,ni los,95,5.0,negativo
2,cuanto lo,60,5.0,negativo
2,pasa lo,65,5.0,negativo
2,se bloquea,75,5.0,negativo
2,pedido la,85,5.0,negativo
2,muy tarde,55,5.0,negativo
2,doy tres,65,130.0,neutro
2,tres estrellas,184,61.333333333333336,neutro
2,pongo tres,50,33.333333333333336,neutro
2,y recomendable,53,106.0,positivo
2,envidiar a,90,90.0,positivo
2,recomiendo totalmente,132,88.0,positivo
2,excelente producto,165,66.0,positivo
2,encantado es,132,66.0,positivo
2,precio estupendo,63,63.0,positivo
2,totalmente recomendable,282,62.666666666666664,positivo
2,esta encantado,58,58.0,positivo
2,excelente relación,112,56.0,positivo
2,compra buena,77,51.333333333333336,positivo
2,recomendable cumple,51,51.0,positivo
2,compra recomendada,51,51.0,positivo
2,que envidiar,101,50.5,positivo
2,perfecto calidad,50,50.0,positivo
2,estoy encantada,333,44.4,positivo
2,recomiendo buena,65,43.333333333333336,positivo
2,encantado muy,65,43.333333333333336,positivo
2,perfecto tal,102,40.8,positivo
2,recomiendo sin,130,37.142857142857146,positivo
2,perfecto funciona,53,35.333333333333336,positivo
2,sorprendido gratamente,70,35.0,positivo
2,perfecta muy,69,34.5,positivo
2,compra perfecta,51,34.0,positivo
2,ok ok,59,29.5,positivo
2,precio perfecta,58,29.0,positivo
2,compra buen,72,28.8,positivo
2,cumplen perfectamente,57,28.5,positivo
2,perfecto buena,95,27.142857142857142,positivo
2,un acierto,298,27.09090909090909,positivo
2,calidad perfecto,53,26.5,positivo
2,regalo perfecto,51,25.5,positivo
2,muy recomendable,978,24.759493670886076,positivo
2,muy recomendables,73,24.333333333333332,positivo
2,muy recomendado,59,23.6,positivo
2,no defrauda,59,23.6,positivo
2,estoy encantado,153,23.53846153846154,positivo
2,recomendable y,70,23.333333333333332,positivo
2,recomendable muy,139,23.166666666666668,positivo
2,encanta este,69,23.0,positivo
2,precio inmejorable,145,22.307692307692307,positivo
2,encantado la,89,22.25,positivo
2,perfectamente muy,100,22.22222222222222,positivo
2,precio buen,100,22.22222222222222,positivo
2,precio perfecto,116,21.09090909090909,positivo
2,cuatro estrellas,52,20.8,positivo
2,y excelente,52,20.8,positivo
2,gran compra,124,20.666666666666668,positivo
2,me encanto,51,20.4,positivo
2,amantes de,51,20.4,positivo
2,está encantado,161,20.125,positivo
2,muy contentos,170,20.0,positivo
2,ajustan perfectamente,59,19.666666666666668,positivo
2,funciona genial,116,19.333333333333332,positivo
2,precio excelente,125,19.23076923076923,positivo
2,ha encantado,1057,19.21818181818182,positivo
2,genial muy,163,19.176470588235293,positivo
2,gusta todo,66,18.857142857142858,positivo
2,perfecto para,1278,18.388489208633093,positivo
2,duda lo,98,17.818181818181817,positivo
2,los amantes,62,17.714285714285715,positivo
2,está encantada,212,17.666666666666668,positivo
2,encantada con,361,17.609756097560975,positivo
2,excelente para,70,17.5,positivo
2,perfectamente su,235,17.40740740740741,positivo
2,perfecto muy,225,17.307692307692307,positivo
2,justo lo,683,17.075,positivo
2,recomiendo buen,51,17.0,positivo
2,comprarlo sin,51,17.0,positivo
2,muy satisfecho,312,16.864864864864863,positivo
2,cualquier lugar,50,16.666666666666668,positivo
2,encanta es,124,16.533333333333335,positivo
2,perfecto cumple,65,16.25,positivo
2,comprar sin,135,15.882352941176471,positivo
2,cumple todas,79,15.8,positivo
2,gran producto,71,15.777777777777779,positivo
2,excelente calidad,197,15.76,positivo
2,esta encantada,63,15.75,positivo
2,perfectos para,133,15.647058823529411,positivo
2,encanta lo,70,15.555555555555555,positivo
2,perfecto me,139,15.444444444444445,positivo
2,y perfecta,54,15.428571428571429,positivo
2,compra recomendable,77,15.4,positivo
2,bien perfecto,84,15.272727272727273,positivo
2,quedan genial,61,15.25,positivo
2,perfecta para,515,15.147058823529411,positivo
2,y aguantan,53,15.142857142857142,positivo
2,encantado con,255,14.571428571428571,positivo
2,producto buen,58,14.5,positivo
2,pero merece,65,14.444444444444445,positivo
2,encantado el,122,14.352941176470589,positivo
2,perfectas para,127,14.11111111111111,positivo
2,por ponerle,154,14.0,positivo
2,cumple perfectamente,460,13.93939393939394,positivo
2,contentos con,152,13.818181818181818,positivo
2,compra cumple,62,13.777777777777779,positivo
2,a encantado,62,13.777777777777779,positivo
2,muy manejable,123,13.666666666666666,positivo
2,calidad cumple,68,13.6,positivo
2,precio genial,108,13.5,positivo
2,y buena,444,13.253731343283581,positivo
2,sin dudarlo,92,13.142857142857142,positivo
2,encantado y,98,13.066666666666666,positivo
2,y perfecto,179,12.785714285714286,positivo
2,muy contento,1180,12.756756756756756,positivo
2,sorprendido la,51,12.75,positivo
2,genial es,152,12.666666666666666,positivo
2,tamaño ideal,113,12.555555555555555,positivo
2,perfectamente se,62,12.4,positivo
2,muy contenta,1099,12.348314606741573,positivo
2,gustado todo,86,12.285714285714286,positivo
2,alguna pega,96,12.0,positivo
2,recomendable me,89,11.866666666666667,positivo
2,que aceptable,77,11.846153846153847,positivo
2,viene genial,65,11.818181818181818,positivo
2,precio todo,59,11.8,positivo
2,son perfectas,112,11.789473684210526,positivo
2,una excelente,53,11.777777777777779,positivo
2,buena compra,1364,11.658119658119658,positivo
2,momento muy,134,11.652173913043478,positivo
2,han encantado,128,11.636363636363637,positivo
2,y buen,533,11.58695652173913,positivo
2,buena elección,52,11.555555555555555,positivo
2,estamos contentos,52,11.555555555555555,positivo
2,perfectamente las,75,11.538461538461538,positivo
2,genial para,328,11.508771929824562,positivo
2,elegante y,195,11.470588235294118,positivo
2,perfecto buen,57,11.4,positivo
2,ideales para,125,11.363636363636363,positivo
2,mundo de,51,11.333333333333334,positivo
2,ayuda mucho,51,11.333333333333334,positivo
2,me encantan,209,11.297297297297296,positivo
2,hija está,73,11.23076923076923,positivo
2,rápido muy,73,11.23076923076923,positivo
2,me encanta,1173,11.224880382775119,positivo
2,y duradero,67,11.166666666666666,positivo
2,genial me,100,11.11111111111111,positivo
2,perfectas y,50,11.11111111111111,positivo
2,genial lo,127,11.043478260869565,positivo
2,encanta y,110,11.0,positivo
2,encantado lo,55,11.0,positivo
2,calidad excelente,82,10.933333333333334,positivo
2,genial se,82,10.933333333333334,positivo
2,todas mis,87,10.875,positivo
2,momento todo,125,10.869565217391305,positivo
2,buen regalo,65,10.833333333333334,positivo
2,encantados con,70,10.76923076923077,positivo
2,producto excelente,59,10.727272727272727,positivo
2,ideal para,966,10.615384615384615,positivo
2,todo perfecto,930,10.568181818181818,positivo
2,tamaño perfecto,264,10.56,positivo
2,muy practico,264,10.56,positivo
2,muy buen,1642,10.559485530546624,positivo
2,adaptan perfectamente,58,10.545454545454545,positivo
2,manejable y,78,10.4,positivo
2,ha sorprendido,312,10.4,positivo
2,es inmejorable,52,10.4,positivo
2,le encantó,321,10.35483870967742,positivo
2,producto buena,67,10.307692307692308,positivo
2,a buen,344,10.26865671641791,positivo
2,precio recomendable,61,10.166666666666666,positivo
2,son perfectos,127,10.16,positivo
2,buena relación,1068,10.123222748815166,positivo
2,producto tal,101,10.1,positivo
2,precio buena,240,10.0,positivo
2,hijo está,70,10.0,positivo
2,fácil manejo,70,10.0,positivo
2,todo genial,119,9.916666666666666,positivo
2,perfecto y,587,9.865546218487395,positivo
2,duda alguna,54,9.818181818181818,positivo
2,perfecto es,206,9.80952380952381,positivo
2,muy satisfecha,196,9.8,positivo
2,momento va,107,9.727272727272727,positivo
2,la perfeccion,102,9.714285714285714,positivo
2,encanta la,136,9.714285714285714,positivo
2,acopla perfectamente,53,9.636363636363637,positivo
2,cabe perfectamente,53,9.636363636363637,positivo
2,buena relacion,147,9.483870967741936,positivo
2,super rápido,99,9.428571428571429,positivo
2,contenta con,1019,9.391705069124423,positivo
2,compra muy,257,9.345454545454546,positivo
2,y rapido,70,9.333333333333334,positivo
2,va perfectamente,51,9.272727272727273,positivo
2,muy completa,120,9.23076923076923,positivo
2,adapta perfectamente,327,9.211267605633802,positivo
2,satisfecho con,359,9.205128205128204,positivo
2,estamos muy,101,9.181818181818182,positivo
2,perfectos y,50,9.090909090909092,positivo
2,estupendo para,59,9.076923076923077,positivo
2,práctico y,313,9.072463768115941,positivo
2,y genial,86,9.052631578947368,positivo
2,cumple muy,99,9.0,positivo
2,precio razonable,90,9.0,positivo
2,muy elegante,166,8.972972972972974,positivo
2,super bien,142,8.875,positivo
2,queda genial,177,8.85,positivo
2,gran variedad,53,8.833333333333334,positivo
2,precio muy,938,8.807511737089202,positivo
2,perfecta y,170,8.717948717948717,positivo
2,estaba buscando,183,8.714285714285714,positivo
2,muy divertido,183,8.714285714285714,positivo
2,recomiendo mucho,61,8.714285714285714,positivo
2,va genial,326,8.693333333333333,positivo
2,muy completo,364,8.666666666666666,positivo
2,buen precio,1375,8.647798742138365,positivo
2,muy interesante,147,8.647058823529411,positivo
2,sin duda,880,8.585365853658537,positivo
2,perfectamente sin,60,8.571428571428571,positivo
2,perfectamente a,325,8.552631578947368,positivo
2,les encanta,124,8.551724137931034,positivo
2,funcionan perfectamente,141,8.545454545454545,positivo
2,precioso y,111,8.538461538461538,positivo
2,muy entretenido,149,8.514285714285714,positivo
2,buscaba para,51,8.5,positivo
2,y resistentes,68,8.5,positivo
2,buen vendedor,51,8.5,positivo
2,contenta es,55,8.461538461538462,positivo
2,perfectamente y,601,8.405594405594405,positivo
2,perfectamente con,336,8.4,positivo
2,son ideales,63,8.4,positivo
2,momento estoy,88,8.380952380952381,positivo
2,perfecto lo,226,8.37037037037037,positivo
2,de maravilla,377,8.285714285714286,positivo
2,muy competitivo,58,8.285714285714286,positivo
2,y divertido,62,8.266666666666667,positivo
2,cualquier sitio,132,8.25,positivo
2,cumple a,74,8.222222222222221,positivo
2,producto perfecto,123,8.2,positivo
2,que suficiente,151,8.162162162162161,positivo
2,esperado muy,53,8.153846153846153,positivo
2,único pero,216,8.150943396226415,positivo
2,genial y,293,8.13888888888889,positivo
2,y comodo,61,8.133333333333333,positivo
2,y gran,61,8.133333333333333,positivo
2,y producto,69,8.117647058823529,positivo
2,encanta el,185,8.043478260869565,positivo
2,es justo,269,8.029850746268657,positivo
2,le encantan,84,8.0,positivo
2,poner alguna,52,8.0,positivo
2,cómodas y,152,8.0,positivo
2,envio rápido,52,8.0,positivo
2,bastante calidad,60,8.0,positivo
2,bien estoy,68,8.0,positivo
2,muy cómoda,437,7.945454545454545,positivo
2,buen producto,2110,7.917448405253284,positivo
2,divertido y,83,7.904761904761905,positivo
2,buen artículo,79,7.9,positivo
2,gran capacidad,130,7.878787878787879,positivo
